PassengerId,Transported
4298_01,False
4298_02,True
4298_03,True
4299_01,False
4304_01,False
4307_01,True
4308_01,True
4310_01,False
4313_01,False
4314_01,True
4321_01,True
4322_01,True
4323_01,True
4323_02,False
4323_03,False
4323_04,True
4325_01,False
4326_01,False
4328_01,True
4331_01,True
4341_01,True
4341_02,False
4342_01,True
4353_01,False
4355_01,True
4363_01,True
4374_01,False
4375_01,True
4377_01,True
4377_02,False
4377_03,True
4378_01,False
4378_02,False
4379_01,True
4380_01,False
4381_01,False
4381_02,False
4384_01,False
4385_01,False
4385_02,True
4385_03,True
4389_01,False
4394_01,False
4398_01,False
4406_01,False
4412_01,False
4414_01,True
4417_01,True
4418_01,False
4419_01,False
4419_02,False
4420_01,False
4420_02,False
4421_01,False
4423_01,False
4425_01,True
4425_02,False
4434_01,False
4435_01,True
4435_02,False
4439_01,True
4439_02,True
4442_01,True
4443_01,True
4443_02,False
4454_01,True
4455_01,False
4455_02,False
4455_03,True
4458_01,True
4460_01,True
4468_01,True
4471_01,False
4478_01,True
4480_01,True
4481_01,False
4484_01,False
4488_01,False
4489_01,False
4495_01,False
4499_01,True
4503_01,False
4504_01,True
4507_01,False
4513_01,True
4519_01,False
4520_01,False
4523_01,True
4523_02,True
4523_03,False
4523_04,True
4523_05,True
4523_06,True
4525_01,False
4526_01,True
4527_01,False
4528_01,True
4536_01,True
4540_01,True
4541_01,False
4545_01,False
4548_01,True
4551_01,True
4551_02,False
4551_03,True
4551_04,True
4554_01,False
4556_01,False
4566_01,False
4578_01,False
4579_01,True
4582_01,True
4582_02,False
4582_03,False
4582_04,True
4582_05,True
4582_06,False
4582_07,False
4583_01,True
4583_02,True
4583_03,True
4584_01,False
4588_01,False
4589_01,False
4590_01,False
4598_01,False
4599_01,True
4600_01,True
4600_02,True
4601_01,False
4614_01,False
4614_02,False
4616_01,False
4618_01,False
4619_01,False
4626_01,True
4626_02,False
4627_01,False
4629_01,False
4636_01,True
4639_01,True
4639_02,True
4639_03,False
4639_04,False
4639_05,True
4639_06,True
4647_01,True
4660_01,True
4666_01,False
4669_01,True
4670_01,False
4671_01,True
4671_02,True
4671_03,False
4671_04,True
4674_01,False
4675_01,False
4675_02,False
4681_01,False
4682_01,True
4683_01,True
4683_02,True
4685_01,True
4687_01,False
4688_01,False
4692_01,False
4697_01,True
4698_01,True
4700_01,True
4701_01,True
4701_02,True
4701_03,True
4701_04,True
4702_01,True
4702_02,False
4703_01,True
4703_02,True
4705_01,True
4705_02,False
4707_01,False
4707_02,False
4715_01,True
4716_01,False
4718_01,True
4722_01,False
4724_01,True
4727_01,False
4727_02,False
4729_01,False
4731_01,True
4734_01,False
4735_01,True
4736_01,True
4737_01,False
4740_01,True
4742_01,False
4745_01,True
4747_01,True
4747_02,False
4749_01,False
4751_01,False
4760_01,False
4761_01,True
4761_02,True
4761_03,True
4765_01,True
4766_01,True
4767_01,True
4768_01,False
4768_02,True
4771_01,True
4776_01,True
4776_02,True
4776_03,True
4776_04,True
4779_01,False
4781_01,False
4789_01,True
4799_01,False
4799_02,False
4799_03,False
4800_01,False
4802_01,True
4802_02,False
4805_01,True
4806_01,True
4809_01,False
4811_01,True
4812_01,True
4816_01,False
4820_01,False
4820_02,False
4821_01,False
4824_01,True
4825_01,True
4826_01,True
4833_01,False
4833_02,False
4834_01,True
4835_01,False
4839_01,False
4843_01,False
4843_02,False
4844_01,False
4849_01,True
4852_01,True
4854_01,True
4855_01,True
4855_02,True
4858_01,False
4859_01,True
4860_01,False
4861_01,False
4865_01,False
4867_01,False
4869_01,False
4872_01,False
4877_01,False
4894_01,True
4905_01,True
4906_01,False
4907_01,True
4908_01,False
4914_01,False
4919_01,False
4921_01,False
4922_01,True
4926_01,False
4928_01,False
4931_01,False
4935_01,False
4935_02,True
4935_03,True
4936_01,False
4947_01,False
4948_01,False
4949_01,True
4949_02,False
4953_01,True
4955_01,False
4957_01,True
4959_01,True
4960_01,False
4962_01,True
4966_01,True
4966_02,True
4967_01,False
4968_01,True
4969_01,False
4969_02,False
4971_01,True
4976_01,False
4982_01,True
4984_01,False
4984_02,False
4985_01,True
4986_01,False
4988_01,True
4993_01,True
4994_01,False
5001_01,False
5002_01,True
5011_01,True
5022_01,False
5024_01,False
5024_02,False
5024_03,False
5024_04,False
5024_05,True
5026_01,False
5029_01,True
5029_02,True
5030_01,False
5031_01,True
5031_02,False
5033_01,True
5033_02,False
5037_01,True
5038_01,False
5038_02,True
5041_01,False
5043_01,True
5043_02,True
5043_03,True
5045_01,True
5046_01,True
5047_01,True
5049_01,False
5053_01,False
5054_01,False
5055_01,True
5056_01,True
5056_02,True
5066_01,False
5071_01,True
5075_01,True
5077_01,False
5078_01,False
5079_01,True
5081_01,False
5082_01,False
5086_01,True
5086_02,True
5092_01,False
5094_01,True
5094_02,False
5096_01,False
5096_02,False
5098_01,False
5098_02,True
5098_03,True
5099_01,False
5100_01,True
5101_01,True
5102_01,False
5107_01,False
5110_01,True
5113_01,False
5114_01,True
5117_01,False
5118_01,True
5119_01,True
5121_01,False
5123_01,False
5131_01,False
5131_02,True
5134_01,False
5135_01,False
5139_01,False
5141_01,True
5143_01,False
5147_01,False
5149_01,False
5149_02,True
5150_01,True
5153_01,True
5155_01,False
5159_01,True
5159_02,True
5164_01,True
5164_02,True
5168_01,False
5169_01,False
5172_01,False
5178_01,False
5183_01,True
5189_01,True
5191_01,False
5195_01,False
5200_01,False
5203_01,True
5203_02,True
5212_01,False
5215_01,False
5219_01,True
5219_02,False
5222_01,True
5228_01,False
5228_02,True
5231_01,False
5232_01,False
5232_02,False
5233_01,False
5237_01,True
5241_01,True
5241_02,True
5245_01,False
5259_01,False
5261_01,False
5263_01,False
5267_01,False
5267_02,True
5267_03,False
5270_01,True
5283_01,False
5284_01,True
5285_01,True
5286_01,False
5289_01,True
5293_01,False
5293_02,False
5294_01,False
5295_01,False
5296_01,False
5302_01,True
5306_01,False
5306_02,True
5308_01,True
5308_02,True
5308_03,False
5309_01,True
5311_01,True
5317_01,False
5317_02,True
5318_01,True
5318_02,True
5319_01,False
5321_01,False
5324_01,True
5328_01,True
5329_01,False
5329_02,True
5329_03,True
5329_04,False
5329_05,False
5329_06,False
5329_07,True
5332_01,True
5335_01,True
5335_02,True
5335_03,False
5335_04,False
5336_01,False
5338_01,True
5339_01,False
5339_02,True
5339_03,True
5342_01,False
5349_01,True
5352_01,True
5357_01,True
5357_02,True
5357_03,False
5357_04,False
5358_01,True
5364_01,True
5369_01,True
5369_02,False
5369_03,True
5370_01,True
5371_01,True
5371_02,False
5371_03,True
5371_04,True
5373_01,False
5376_01,True
5376_02,True
5377_01,True
5381_01,False
5382_01,True
5382_02,True
5386_01,True
5391_01,False
5393_01,False
5398_01,True
5399_01,False
5400_01,True
5403_01,False
5405_01,False
5407_01,True
5409_01,False
5417_01,False
5419_01,False
5426_01,False
5428_01,False
5428_02,True
5429_01,False
5432_01,True
5433_01,True
5439_01,False
5442_01,False
5444_01,False
5448_01,False
5449_01,False
5456_01,False
5460_01,False
5461_01,False
5464_01,False
5473_01,True
5473_02,False
5481_01,True
5482_01,False
5482_02,False
5486_01,True
5493_01,True
5495_01,True
5498_01,True
5498_02,True
5502_01,True
5503_01,False
5505_01,False
5505_02,True
5505_03,True
5513_01,True
5513_02,True
5513_03,False
5513_04,True
5516_01,False
5518_01,False
5519_01,True
5525_01,False
5532_01,True
5533_01,False
5534_01,False
5542_01,False
5547_01,True
5548_01,False
5549_01,True
5553_01,True
5553_02,True
5554_01,True
5558_01,False
5562_01,True
5562_02,True
5564_01,False
5565_01,False
5567_01,False
5570_01,True
5576_01,False
5577_01,True
5577_02,True
5577_03,True
5577_04,True
5577_05,True
5579_01,True
5584_01,True
5584_02,False
5588_01,False
5588_02,True
5588_03,True
5588_04,True
5588_05,True
5590_01,True
5593_01,False
5597_01,True
5600_01,True
5604_01,True
5605_01,False
5607_01,True
5612_01,True
5617_01,False
5620_01,False
5620_02,False
5621_01,False
5624_01,True
5630_01,True
5632_01,True
5633_01,False
5634_01,False
5635_01,False
5636_01,False
5638_01,True
5641_01,True
5649_01,True
5654_01,False
5656_01,False
5657_01,False
5658_01,False
5660_01,False
5664_01,True
5664_02,True
5664_03,False
5664_04,True
5665_01,False
5666_01,False
5668_01,True
5669_01,True
5670_01,True
5672_01,True
5675_01,True
5676_01,False
5678_01,True
5678_02,True
5682_01,True
5683_01,False
5690_01,False
5691_01,True
5694_01,True
5697_01,False
5699_01,False
5703_01,False
5708_01,True
5715_01,True
5715_02,True
5720_01,False
5720_02,False
5731_01,False
5731_02,False
5734_01,True
5734_02,False
5741_01,False
5743_01,False
5745_01,True
5749_01,False
5752_01,False
5753_01,False
5754_01,False
5759_01,True
5760_01,False
5762_01,False
5766_01,True
5770_01,True
5774_01,False
5775_01,True
5782_01,False
5782_02,False
5782_03,False
5782_04,True
5784_01,True
5787_01,False
5787_02,True
5787_03,False
5789_01,True
5789_02,True
5797_01,True
5798_01,False
5801_01,False
5803_01,True
5805_01,False
5807_01,False
5815_01,False
5815_02,False
5815_03,False
5815_04,False
5830_01,True
5832_01,False
5833_01,False
5838_01,False
5841_01,True
5841_02,True
5841_03,True
5845_01,True
5850_01,True
5851_01,False
5851_02,True
5853_01,False
5862_01,False
5864_01,False
5865_01,False
5866_01,True
5870_01,True
5872_01,True
5873_01,False
5873_02,True
5873_03,False
5881_01,True
5883_01,True
5884_01,False
5892_01,False
5893_01,False
5893_02,False
5895_01,False
5896_01,True
5899_01,False
5904_01,True
5904_02,False
5910_01,False
5911_01,True
5911_02,False
5911_03,False
5911_04,False
5911_05,False
5911_06,True
5914_01,True
5917_01,True
5918_01,True
5926_01,True
5929_01,True
5932_01,False
5935_01,False
5936_01,True
5936_02,True
5936_03,False
5936_04,True
5936_05,False
5937_01,True
5940_01,False
5942_01,True
5942_02,True
5943_01,False
5948_01,False
5958_01,False
5961_01,True
5961_02,True
5962_01,True
5964_01,True
5964_02,True
5966_01,True
5966_02,True
5978_01,False
5978_02,False
5979_01,True
5982_01,False
5996_01,True
5997_01,True
5997_02,True
6002_01,True
6005_01,False
6005_02,False
6005_03,True
6005_04,False
6005_05,True
6009_01,False
6009_02,False
6012_01,False
6013_01,True
6018_01,False
6021_01,True
6023_01,False
6037_01,True
6044_01,False
6044_02,False
6046_01,True
6050_01,True
6051_01,False
6051_02,False
6053_01,False
6056_01,False
6057_01,False
6060_01,False
6063_01,True
6072_01,False
6074_01,True
6074_02,True
6074_03,True
6078_01,True
6079_01,True
6081_01,True
6081_02,False
6081_03,True
6081_04,True
6083_01,False
6084_01,False
6088_01,False
6089_01,True
6093_01,True
6097_01,False
6100_01,False
6104_01,True
6113_01,False
6114_01,False
6119_01,True
6119_02,False
6119_03,True
6125_01,False
6129_01,False
6131_01,False
6134_01,True
6140_01,True
6142_01,False
6142_02,True
6144_01,True
6147_01,False
6151_01,False
6151_02,True
6154_01,True
6159_01,False
6160_01,False
6160_02,True
6161_01,True
6164_01,True
6165_01,True
6177_01,False
6183_01,False
6185_01,False
6187_01,True
6188_01,True
6190_01,False
6193_01,True
6193_02,True
6193_03,False
6193_04,True
6195_01,False
6196_01,True
6197_01,True
6198_01,False
6202_01,True
6203_01,False
6204_01,True
6209_01,False
6209_02,True
6210_01,True
6212_01,True
6214_01,False
6217_01,True
6217_02,False
6221_01,True
6226_01,False
6231_01,True
6231_02,True
6231_03,False
6233_01,False
6233_02,True
6233_03,True
6235_01,True
6240_01,True
6242_01,True
6244_01,False
6244_02,True
6247_01,False
6255_01,True
6257_01,True
6257_02,False
6257_03,True
6258_01,True
6259_01,False
6260_01,False
6260_02,False
6261_01,True
6261_02,True
6267_01,False
6267_02,True
6267_03,True
6267_04,True
6267_05,True
6267_06,True
6269_01,True
6269_02,False
6269_03,True
6272_01,False
6272_02,True
6275_01,True
6278_01,True
6278_02,True
6284_01,True
6286_01,False
6286_02,True
6287_01,False
6287_02,False
6288_01,True
6288_02,False
6288_03,True
6288_04,True
6291_01,False
6294_01,True
6295_01,True
6295_02,False
6298_01,True
6303_01,False
6306_01,True
6307_01,True
6310_01,False
6311_01,True
6312_01,True
6312_02,False
6314_01,False
6329_01,False
6332_01,True
6332_02,True
6332_03,True
6332_04,False
6332_05,False
6332_06,True
6332_07,False
6332_08,False
6333_01,False
6336_01,False
6337_01,True
6342_01,False
6342_02,False
6345_01,True
6345_02,True
6350_01,True
6352_01,True
6352_02,True
6358_01,True
6358_02,True
6359_01,False
6362_01,True
6364_01,True
6375_01,False
6377_01,True
6379_01,False
6382_01,False
6383_01,True
6383_02,True
6383_03,False
6384_01,False
6386_01,True
6387_01,False
6389_01,False
6391_01,True
6391_02,True
6392_01,True
6393_01,True
6395_01,False
6401_01,False
6401_02,False
6403_01,False
6410_01,True
6410_02,False
6417_01,True
6420_01,False
6423_01,False
6425_01,False
6425_02,True
6426_01,False
6427_01,True
6429_01,True
6435_01,False
6438_01,False
6440_01,True
6441_01,False
6445_01,False
6460_01,False
6465_01,False
6466_01,False
6467_01,True
6469_01,True
6474_01,False
6476_01,False
6479_01,True
6479_02,True
6483_01,True
6484_01,False
6486_01,True
6491_01,False
6491_02,False
6491_03,True
6495_01,False
6496_01,True
6496_02,True
6497_01,False
6498_01,False
6499_01,False
6499_02,False
6499_03,False
6499_04,True
6499_05,False
6499_06,True
6499_07,True
6499_08,True
6504_01,True
6504_02,False
6505_01,False
6506_01,False
6506_02,False
6507_01,True
6515_01,True
6516_01,True
6516_02,True
6518_01,True
6519_01,False
6521_01,False
6524_01,True
6527_01,True
6528_01,True
6532_01,False
6533_01,True
6533_02,False
6534_01,False
6536_01,False
6537_01,False
6538_01,False
6542_01,False
6543_01,True
6550_01,False
6551_01,True
6554_01,True
6555_01,True
6559_01,True
6559_02,True
6559_03,False
6564_01,True
6564_02,True
6566_01,False
6571_01,False
6575_01,True
6576_01,True
6577_01,False
6577_02,False
6577_03,True
6579_01,True
6581_01,False
6584_01,True
6586_01,False
6587_01,True
6589_01,True
6596_01,True
6596_02,False
6597_01,False
6600_01,True
6600_02,False
6605_01,True
6605_02,True
6607_01,True
6610_01,True
6612_01,False
6612_02,False
6612_03,False
6612_04,True
6612_05,True
6612_06,True
6615_01,True
6617_01,True
6617_02,True
6617_03,True
6619_01,False
6627_01,True
6629_01,True
6632_01,True
6636_01,True
6640_01,True
6644_01,False
6648_01,True
6651_01,False
6653_01,True
6657_01,True
6658_01,True
6658_02,True
6658_03,False
6661_01,True
6666_01,False
6677_01,True
6678_01,False
6678_02,True
6679_01,False
6682_01,True
6682_02,True
6685_01,False
6686_01,False
6687_01,False
6688_01,True
6689_01,False
6689_02,False
6690_01,True
6695_01,False
6696_01,True
6700_01,True
6700_02,False
6701_01,True
6703_01,False
6704_01,True
6705_01,False
6710_01,True
6712_01,False
6714_01,False
6715_01,False
6716_01,False
6717_01,True
6723_01,False
6728_01,True
6732_01,False
6733_01,True
6735_01,False
6737_01,True
6738_01,False
6738_02,True
6740_01,False
6743_01,True
6752_01,False
6752_02,False
6752_03,False
6755_01,False
6759_01,True
6767_01,False
6767_02,True
6768_01,False
6769_01,True
6770_01,True
6770_02,True
6770_03,True
6771_01,False
6772_01,True
6772_02,False
6777_01,True
6781_01,True
6783_01,True
6785_01,True
6790_01,False
6791_01,True
6793_01,True
6793_02,True
6795_01,False
6797_01,False
6803_01,False
6804_01,True
6807_01,True
6807_02,True
6809_01,False
6811_01,True
6812_01,False
6812_02,False
6815_01,False
6819_01,False
6819_02,True
6819_03,True
6823_01,True
6828_01,True
6830_01,True
6835_01,True
6835_02,True
6836_01,False
6838_01,True
6838_02,False
6838_03,False
6842_01,False
6845_01,True
6846_01,False
6847_01,False
6849_01,False
6852_01,True
6852_02,False
6855_01,False
6856_01,False
6860_01,False
6867_01,False
6870_01,False
6872_01,True
6874_01,True
6875_01,True
6875_02,False
6875_03,True
6876_01,True
6876_02,False
6876_03,True
6877_01,False
6878_01,True
6881_01,False
6884_01,True
6886_01,True
6888_01,True
6888_02,True
6888_03,True
6888_04,False
6890_01,False
6897_01,False
6904_01,True
6904_02,True
6904_03,False
6909_01,True
6914_01,True
6916_01,True
6919_01,True
6922_01,True
6923_01,True
6927_01,False
6933_01,True
6933_02,True
6935_01,False
6936_01,False
6936_02,False
6936_03,True
6938_01,True
6941_01,True
6942_01,True
6948_01,True
6952_01,True
6953_01,False
6955_01,False
6956_01,False
6958_01,False
6959_01,False
6959_02,True
6959_03,True
6961_01,False
6961_02,False
6965_01,True
6969_01,False
6974_01,False
6975_01,False
6983_01,True
6983_02,False
6986_01,True
6986_02,False
6986_03,True
6986_04,True
6986_05,True
6986_06,True
6986_07,False
6986_08,True
6989_01,True
6993_01,False
7000_01,True
7003_01,False
7009_01,True
7009_02,False
7012_01,True
7023_01,False
7024_01,True
7030_01,False
7033_01,False
7035_01,True
7043_01,True
7046_01,True
7046_02,False
7046_03,False
7054_01,True
7054_02,True
7055_01,True
7063_01,True
7063_02,False
7064_01,True
7065_01,True
7066_01,False
7066_02,True
7067_01,True
7067_02,True
7067_03,False
7070_01,True
7075_01,False
7076_01,True
7081_01,True
7081_02,True
7100_01,True
7100_02,True
7101_01,False
7101_02,True
7102_01,True
7103_01,False
7103_02,True
7107_01,True
7108_01,False
7112_01,False
7115_01,True
7122_01,True
7123_01,False
7124_01,True
7124_02,True
7124_03,True
7125_01,True
7129_01,False
7130_01,True
7130_02,True
7130_03,False
7130_04,False
7130_05,True
7130_06,True
7130_07,False
7131_01,True
7135_01,True
7135_02,True
7135_03,False
7135_04,True
7136_01,True
7138_01,False
7139_01,False
7141_01,False
7145_01,False
7146_01,False
7147_01,True
7150_01,False
7150_02,True
7153_01,False
7154_01,False
7158_01,False
7163_01,True
7163_02,True
7163_03,False
7164_01,False
7169_01,True
7172_01,False
7172_02,False
7174_01,False
7178_01,True
7183_01,True
7185_01,True
7195_01,True
7196_01,True
7198_01,True
7201_01,False
7204_01,False
7209_01,True
7209_02,True
7211_01,False
7212_01,True
7213_01,True
7220_01,False
7222_01,True
7223_01,True
7228_01,True
7231_01,False
7237_01,True
7239_01,True
7241_01,True
7241_02,False
7243_01,True
7243_02,True
7243_03,True
7243_04,False
7243_05,True
7244_01,True
7245_01,False
7248_01,False
7248_02,True
7251_01,True
7254_01,False
7262_01,False
7263_01,False
7264_01,False
7265_01,False
7266_01,False
7266_02,True
7266_03,False
7269_01,False
7269_02,True
7272_01,True
7275_01,False
7281_01,True
7282_01,True
7286_01,False
7287_01,True
7288_01,False
7291_01,True
7293_01,False
7294_01,False
7295_01,False
7295_02,False
7299_01,False
7308_01,True
7312_01,False
7315_01,True
7316_01,False
7317_01,False
7318_01,False
7319_01,False
7319_02,False
7319_03,True
7325_01,False
7329_01,False
7329_02,False
7329_03,False
7333_01,False
7335_01,True
7345_01,False
7348_01,False
7348_02,True
7348_03,True
7349_01,False
7352_01,False
7354_01,True
7354_02,True
7354_03,True
7354_04,False
7354_05,True
7354_06,True
7355_01,False
7357_01,True
7362_01,False
7363_01,True
7364_01,False
7368_01,True
7369_01,False
7373_01,True
7373_02,True
7375_01,False
7378_01,False
7380_01,True
7380_02,True
7380_03,False
7380_04,True
7381_01,True
7382_01,True
7383_01,True
7383_02,False
7384_01,False
7386_01,True
7389_01,True
7397_01,True
7400_01,False
7404_01,True
7407_01,False
7409_01,False
7409_02,False
7412_01,True
7413_01,True
7413_02,True
7414_01,False
7415_01,False
7417_01,False
7417_02,False
7420_01,False
7421_01,True
7421_02,True
7423_01,False
7423_02,True
7424_01,False
7426_01,True
7426_02,True
7426_03,True
7433_01,True
7434_01,False
7439_01,False
7439_02,True
7440_01,False
7441_01,True
7443_01,True
7451_01,False
7454_01,False
7463_01,False
7465_01,False
7466_01,False
7467_01,False
7468_01,True
7469_01,False
7470_01,True
7471_01,True
7471_02,False
7473_01,False
7473_02,False
7474_01,True
7476_01,True
7480_01,False
7482_01,True
7482_02,False
7489_01,False
7489_02,False
7489_03,False
7491_01,True
7493_01,True
7497_01,True
7511_01,False
7516_01,True
7519_01,False
7526_01,True
7528_01,True
7528_02,True
7528_03,False
7528_04,True
7530_01,True
7530_02,False
7530_03,False
7530_04,False
7532_01,True
7537_01,True
7539_01,True
7539_02,False
7540_01,False
7541_01,True
7541_02,True
7541_03,True
7546_01,True
7547_01,True
7548_01,False
7551_01,True
7554_01,True
7555_01,False
7556_01,True
7556_02,True
7556_03,True
7556_04,True
7557_01,False
7557_02,True
7557_03,True
7558_01,True
7558_02,True
7562_01,False
7564_01,False
7566_01,False
7570_01,True
7570_02,False
7571_01,False
7575_01,False
7581_01,True
7582_01,True
7582_02,False
7582_03,False
7582_04,False
7582_05,True
7587_01,True
7589_01,True
7590_01,False
7591_01,False
7591_02,False
7593_01,True
7597_01,True
7597_02,True
7597_03,False
7597_04,True
7597_05,False
7597_06,True
7597_07,False
7600_01,True
7600_02,False
7602_01,True
7603_01,True
7607_01,False
7610_01,True
7610_02,False
7611_01,False
7611_02,False
7612_01,False
7612_02,True
7613_01,True
7615_01,False
7617_01,False
7619_01,True
7629_01,True
7629_02,False
7629_03,True
7636_01,False
7637_01,True
7637_02,False
7637_03,True
7638_01,True
7642_01,True
7645_01,True
7648_01,True
7651_01,True
7653_01,False
7654_01,True
7655_01,True
7657_01,False
7658_01,True
7659_01,False
7662_01,True
7663_01,True
7664_01,False
7668_01,False
7672_01,False
7673_01,False
7674_01,False
7675_01,True
7681_01,True
7685_01,True
7686_01,True
7695_01,False
7701_01,True
7704_01,True
7706_01,True
7718_01,True
7722_01,False
7725_01,True
7726_01,True
7730_01,False
7732_01,False
7733_01,False
7734_01,True
7735_01,False
7737_01,True
7740_01,True
7740_02,True
7745_01,False
7750_01,False
7756_01,True
7758_01,False
7759_01,True
7762_01,False
7765_01,True
7765_02,True
7765_03,True
7766_01,False
7772_01,True
7779_01,False
7781_01,False
7792_01,True
7792_02,True
7792_03,True
7792_04,False
7792_05,True
7794_01,False
7795_01,False
7795_02,True
7796_01,False
7798_01,False
7798_02,True
7799_01,False
7804_01,False
7807_01,True
7811_01,True
7814_01,True
7817_01,False
7819_01,True
7822_01,True
7823_01,True
7825_01,False
7825_02,True
7825_03,False
7826_01,True
7827_01,True
7836_01,False
7838_01,True
7844_01,False
7846_01,False
7846_02,True
7854_01,True
7855_01,False
7857_01,True
7860_01,False
7862_01,True
7867_01,False
7869_01,False
7874_01,False
7874_02,True
7876_01,True
7880_01,True
7880_02,True
7887_01,True
7893_01,True
7893_02,True
7893_03,True
7893_04,True
7893_05,True
7896_01,False
7898_01,False
7900_01,False
7906_01,False
7909_01,False
7909_02,False
7911_01,True
7912_01,False
7915_01,True
7915_02,False
7915_03,True
7917_01,True
7921_01,False
7921_02,False
7923_01,True
7925_01,True
7927_01,True
7927_02,True
7927_03,True
7928_01,False
7931_01,False
7932_01,False
7933_01,True
7934_01,True
7934_02,True
7934_03,True
7938_01,False
7942_01,False
7942_02,False
7948_01,False
7951_01,True
7953_01,False
7956_01,False
7959_01,True
7961_01,False
7963_01,False
7963_02,False
7963_03,True
7964_01,True
7965_01,True
7966_01,False
7969_01,True
7971_01,True
7971_02,False
7975_01,True
7977_01,True
7978_01,True
7978_02,False
7979_01,False
7980_01,False
7991_01,False
7991_02,True
7991_03,True
7991_04,True
7992_01,True
7997_01,True
7998_01,False
7998_02,True
7998_03,True
7998_04,True
8001_01,False
8002_01,False
8008_01,False
8009_01,True
8011_01,True
8013_01,True
8017_01,False
8022_01,True
8028_01,False
8033_01,False
8039_01,True
8039_02,True
8040_01,True
8041_01,False
8041_02,True
8044_01,True
8045_01,True
8047_01,True
8048_01,False
8051_01,True
8051_02,True
8061_01,True
8061_02,False
8062_01,False
8065_01,False
8070_01,False
8073_01,True
8074_01,True
8080_01,True
8090_01,True
8093_01,False
8095_01,False
8096_01,True
8099_01,True
8100_01,True
8101_01,True
8104_01,False
8109_01,False
8110_01,False
8111_01,True
8113_01,True
8113_02,True
8113_03,False
8113_04,False
8114_01,True
8125_01,True
8125_02,True
8126_01,False
8127_01,False
8132_01,False
8134_01,True
8142_01,True
8145_01,True
8146_01,True
8151_01,False
8154_01,True
8155_01,True
8160_01,False
8163_01,True
8166_01,False
8169_01,False
8170_01,True
8172_01,True
8174_01,False
8179_01,True
8180_01,False
8181_01,False
8181_02,False
8181_03,True
8183_01,False
8184_01,False
8185_01,False
8187_01,False
8188_01,False
8193_01,True
8195_01,True
8196_01,False
8196_02,True
8198_01,True
8201_01,True
8206_01,False
8215_01,True
8223_01,True
8228_01,False
8230_01,False
8234_01,False
8236_01,True
8240_01,True
8241_01,True
8245_01,True
8245_02,True
8246_01,True
8249_01,False
8250_01,True
8253_01,False
8256_01,False
8258_01,False
8262_01,True
8263_01,False
8269_01,True
8274_01,True
8278_01,True
8283_01,True
8284_01,True
8284_02,False
8285_01,False
8286_01,True
8290_01,True
8293_01,False
8296_01,True
8299_01,False
8304_01,True
8304_02,True
8304_03,False
8305_01,True
8305_02,True
8305_03,True
8308_01,False
8309_01,False
8311_01,False
8312_01,True
8325_01,True
8325_02,False
8327_01,False
8331_01,True
8337_01,False
8340_01,False
8340_02,False
8340_03,False
8347_01,True
8349_01,False
8350_01,False
8351_01,False
8352_01,False
8353_01,True
8355_01,True
8357_01,True
8357_02,True
8358_01,False
8359_01,False
8361_01,False
8361_02,False
8361_03,True
8361_04,True
8361_05,True
8364_01,True
8367_01,False
8370_01,False
8370_02,False
8372_01,True
8385_01,True
8385_02,False
8385_03,True
8387_01,True
8389_01,True
8391_01,True
8396_01,False
8399_01,False
8400_01,False
8400_02,True
8400_03,False
8402_01,True
8402_02,True
8402_03,True
8408_01,True
8408_02,True
8412_01,True
8413_01,True
8415_01,False
8417_01,False
8422_01,False
8424_01,False
8425_01,True
8425_02,True
8426_01,True
8426_02,False
8428_01,True
8434_01,True
8435_01,False
8436_01,False
8439_01,True
8440_01,False
8440_02,True
8440_03,True
8443_01,True
8443_02,False
8445_01,True
8445_02,True
8445_03,True
8446_01,False
8450_01,True
8450_02,False
8450_03,True
8453_01,True
8455_01,False
8461_01,True
8464_01,False
8464_02,True
8473_01,True
8473_02,False
8478_01,True
8478_02,False
8484_01,True
8485_01,True
8488_01,False
8490_01,False
8496_01,False
8497_01,False
8498_01,False
8499_01,True
8501_01,True
8505_01,False
8507_01,True
8510_01,False
8510_02,True
8513_01,False
8515_01,False
8517_01,False
8517_02,True
8518_01,True
8519_01,False
8520_01,False
8520_02,False
8525_01,True
8525_02,True
8526_01,False
8526_02,True
8527_01,True
8529_01,False
8531_01,True
8532_01,False
8533_01,True
8534_01,False
8534_02,True
8534_03,True
8534_04,False
8538_01,False
8543_01,True
8543_02,True
8543_03,False
8543_04,False
8543_05,False
8543_06,False
8543_07,True
8543_08,False
8546_01,True
8547_01,False
8550_01,False
8553_01,False
8555_01,True
8555_02,True
8555_03,True
8558_01,True
8562_01,True
8563_01,False
8564_01,False
8565_01,True
8565_02,True
8565_03,False
8567_01,False
8567_02,False
8567_03,False
8568_01,True
8568_02,True
8575_01,True
8576_01,True
8578_01,False
8579_01,True
8582_01,True
8583_01,True
8583_02,True
8590_01,False
8591_01,False
8593_01,False
8600_01,True
8601_01,False
8608_01,True
8621_01,True
8622_01,False
8625_01,False
8627_01,False
8630_01,True
8632_01,True
8632_02,True
8647_01,True
8648_01,False
8648_02,False
8648_03,True
8649_01,False
8651_01,False
8652_01,False
8655_01,False
8660_01,True
8662_01,False
8665_01,True
8666_01,True
8676_01,True
8677_01,True
8677_02,True
8677_03,True
8678_01,True
8678_02,False
8679_01,True
8682_01,False
8686_01,False
8689_01,True
8690_01,False
8690_02,False
8692_01,True
8692_02,False
8692_03,True
8697_01,True
8698_01,True
8699_01,True
8702_01,True
