engine_size,horsepower,weight,age,fuel_efficiency,price
4.376510208,311.4042288,2021.161313,17,13.17060056,76278.53109
3.971847795,160.5560356,2624.222822,16,19.79356126,59727.75542
1.784720732,302.02973,1462.43513,5,14.06652038,62513.02478
1.796931999,390.9736138,2661.134456,14,28.35914191,69442.98711
4.953238525,128.1702147,2625.114437,2,15.22077339,55678.82424
2.809947785,301.7806355,3285.705438,5,11.46413263,55080.2423
2.797247515,233.1250658,3500.949886,2,23.80915345,54900.56094
4.344798485,360.4426763,2321.324051,0,24.88074332,88015.42229
4.815370021,153.1449368,1906.999748,12,31.79782653,62551.66397
4.951003723,307.7877857,1778.004692,13,24.42454031,78413.89777
4.136823648,351.4345869,1583.87151,12,18.63702134,75885.81207
2.816908549,383.3842658,1172.942747,3,30.07529704,73137.98816
1.792252508,304.9744085,2027.343937,6,23.50697233,58616.70449
4.220014206,249.1524292,1810.743076,9,11.98200712,76725.77287
3.454414874,285.3541721,3899.252158,6,24.14626401,72148.66834
2.984777032,360.6714953,2673.126479,14,32.70046364,82566.77861
4.672240348,271.182924,2041.831117,14,19.90781564,69072.77922
1.889191188,109.1161179,2741.402803,3,17.40814505,24854.41677
3.224187865,379.2846087,1417.590104,5,13.58673643,74857.48434
1.539737757,306.8580253,2332.131248,19,13.78613805,53844.86641
3.140312247,302.9540157,2878.702964,4,20.81928711,60994.24189
1.697061465,164.7025457,2466.693495,19,24.8919956,31323.59785
1.915862707,297.6656411,2205.336402,11,12.01538513,54673.22599
1.911341864,218.1593217,3981.545167,0,33.48921473,46992.81675
3.772236057,295.3698931,3640.944286,7,28.87834044,64496.57823
4.111157077,131.9779091,2870.217874,0,24.66559796,55530.21756
3.541790678,297.3535914,2708.132084,4,30.71096677,75108.75045
4.86760392,399.8241177,2861.981439,5,12.00466892,99415.32451
2.812047028,114.4636117,1603.936323,2,21.92097194,35406.72385
2.499992302,393.1522553,2185.41323,14,25.75232817,81659.9464
4.540096949,222.0723882,1118.378599,4,30.71632265,77904.9981
2.282585435,361.2260351,2426.638112,13,29.586739,73975.75239
4.871278888,334.7156452,2629.073752,17,16.92673124,80067.77853
1.542540661,270.1048783,1683.249208,15,33.52200424,54579.97031
4.894575893,321.5347628,3892.086541,5,13.10864604,81103.45524
1.651059692,363.5546684,3728.363833,13,31.87834047,65190.54117
4.619000898,221.2420965,3166.429706,7,34.27350624,74323.6099
3.346953882,198.1099485,2600.159886,6,14.42883808,54055.71744
4.975376786,300.2780157,3609.907479,7,28.05165161,90127.12994
1.758287977,342.3537826,1391.957031,12,11.00713797,60328.78728
3.438489995,328.6855404,3371.529383,5,20.13557063,74867.80813
4.892558875,339.3440947,1374.462442,17,22.90708248,82073.28033
3.330842455,230.6749944,3382.631988,1,24.51613065,57595.98168
3.702895233,345.3502649,1827.302705,7,33.39843121,86740.07764
3.935120411,136.0627166,3631.271743,10,26.80626718,61971.31648
3.090893727,263.3467294,3832.126281,0,22.03194878,64399.94431
3.69645328,101.7275981,1446.387908,5,30.24187591,42569.48573
3.545100092,197.375749,2388.026815,15,33.76332052,53425.71504
4.654053037,209.9384605,3942.962134,19,10.55165372,57869.39736
1.659062331,218.8518075,2450.222308,11,34.56303181,56792.77669
2.483371164,308.640162,3590.642568,10,12.15330348,60236.00906
4.826440194,216.5674304,2766.194566,9,30.35966948,67269.03472
4.615923244,234.6080868,2125.989724,2,17.00836881,64527.77617
3.094798635,171.2632393,1857.350667,12,13.30449144,48253.68862
3.670464092,211.9755375,1609.669273,2,20.99639099,61074.64351
2.47083414,168.1808882,3285.394574,14,26.09891449,38513.94014
2.158424059,121.9587771,2159.62152,15,19.52379613,28775.32053
3.122944417,281.034578,2533.826387,12,11.36413521,70860.05679
2.736732798,300.4638396,2476.97644,16,24.98652849,65082.94529
3.542796391,285.8471038,2731.837088,2,32.5600819,74643.45109
1.772071229,239.0482131,3596.731437,19,19.58038415,47725.42282
4.910381827,213.9357341,3942.218031,10,15.40831944,74306.26733
4.951737606,359.0000949,2222.752626,18,21.06443365,82543.54291
3.943565999,255.7245355,3482.556766,10,11.20906778,63919.98963
3.376337282,243.7545633,3293.583384,15,30.51218961,61613.87403
2.583346657,107.6926197,2720.586854,2,30.65852027,31707.26186
4.348282569,202.3743483,3868.141431,5,24.70001159,60427.05325
3.896559104,214.0586856,1601.423547,13,18.82757222,64803.88986
2.069159288,219.6468343,1327.792631,17,29.99458411,52396.68298
4.688245146,274.0517108,3561.885901,16,23.86717562,79296.61931
4.37888035,260.080764,2317.44945,3,30.64830771,72411.97737
4.824299697,282.3715278,3540.906563,14,25.78646981,75462.82613
4.040018279,329.4649785,3679.270616,10,29.61013683,72417.42874
3.646953186,343.8957216,1187.372781,2,24.96407483,86402.99278
2.963850627,315.4369229,3650.394289,2,20.35352671,77746.53836
4.764549692,386.6571088,2344.957166,15,33.9486465,99528.73973
4.531223613,105.4697748,2531.297467,4,23.52784562,59571.3164
1.658265345,158.7333957,2879.777533,9,25.12723796,40429.81284
1.592284411,102.2688625,3779.14782,18,15.51219099,32728.99719
2.817621784,294.2424142,1057.348283,3,25.64126974,67297.06518
4.336936658,369.4091647,2430.530405,18,24.29019124,76879.02381
4.955466453,173.044689,3063.166127,10,14.62095995,65485.41712
2.026459119,378.1103634,3168.120873,1,11.48967743,64513.88238
3.579457504,118.0802171,3077.597295,9,25.10898299,46556.56139
2.833117998,380.330808,1403.305388,10,29.09230673,84757.18863
4.894700392,205.4868062,1898.186765,19,23.08503427,66003.86186
4.447416231,130.4262485,2076.146576,15,15.66931563,61136.15869
4.434150466,245.7615278,3413.311623,18,26.66304942,58688.90967
3.140426059,177.0329703,1836.279617,10,12.00264317,47891.40916
2.951868258,185.4618706,1632.114892,13,21.04584262,49205.22722
2.456924752,192.1869895,3872.344057,1,14.08416896,42597.31021
1.697314238,340.9077693,1026.589855,4,14.61147628,59176.31434
4.526528317,261.748383,3993.462567,4,15.05734873,69332.47487
4.345153532,193.3923097,3030.463897,18,19.66767643,53066.31278
4.999011857,283.100135,3485.407898,11,11.27875514,76570.9626
4.98822893,314.8452023,1883.858189,17,19.94483602,78395.29719
3.44401097,181.7872002,1042.945833,3,22.79268618,56832.82514
4.191455953,224.0647305,3213.608556,16,22.08235712,66456.24671
4.806680055,136.565828,3502.433791,9,19.56960251,58954.93664
4.473765867,154.3448049,3221.428396,19,30.9786652,53557.46929
2.365718356,304.3353562,1428.550862,5,13.63316731,65145.0537
3.076904474,154.4315043,3260.283767,13,22.64241859,51159.24201
1.952057953,257.5490151,3306.768346,10,11.55103542,54496.1416
4.839178595,312.7138785,2975.621547,10,11.77889197,90027.12312
3.621611221,132.0630769,3298.347798,17,24.34664624,50500.63383
2.300249819,270.1936659,3537.764319,17,24.15046062,65660.47897
3.850952395,176.9688351,2840.812343,10,31.95083782,44998.60643
3.663448842,388.8780626,1265.814142,11,23.94684189,86201.76309
2.753569513,245.063694,2462.883429,4,33.99477551,60506.40998
1.897451573,341.7977649,1232.948004,8,11.21737121,64016.99094
3.850506185,265.0679626,2222.629093,8,12.45019212,63223.50483
3.321076953,113.0237599,2221.319467,9,11.10164654,42146.69285
4.203114371,289.9454127,1198.029532,18,14.63192126,61637.8205
3.320572254,385.4210027,2046.461602,0,23.53175277,88189.98337
4.482635251,280.483546,1332.994296,6,26.13930454,73286.88233
3.431673936,345.7566578,3424.70563,3,11.13962895,75396.15269
3.4632829,365.261939,3843.064078,0,33.64927225,88723.24727
4.568287609,168.4239316,1216.949426,14,31.05413442,59889.70841
2.912190032,163.613452,3865.345622,7,17.41531205,52353.08411
1.9690533,283.2942967,2567.729798,11,11.92968826,51029.48368
1.600739367,223.3085409,1898.697034,17,14.24717683,42427.10322
4.142980395,351.9583909,1230.586226,14,13.17361034,84919.32629
3.67108343,370.006937,2501.872804,16,13.08209448,81321.41674
3.964279188,206.0264138,3383.546633,13,22.96404222,62151.40542
2.245374565,171.0611677,3121.259432,13,16.14618606,46870.5005
1.977300165,334.1576546,1150.678034,17,18.95349291,60854.37128
1.55090633,182.4418107,1218.705506,19,34.73763333,36629.72929
2.727056456,346.7842956,2208.619848,17,27.10785622,74749.85692
3.564711904,227.1214761,1885.871482,15,33.72451668,60896.12494
2.872854158,300.2649698,1697.152969,0,13.56391388,73812.95578
3.031162227,128.6605942,1843.013497,10,19.55348687,43645.39197
4.664555431,287.1577974,3410.44823,14,23.86829508,73864.55289
2.718894135,235.5303036,3787.684161,11,11.91895155,55895.05176
3.298963212,275.982539,2215.308084,7,10.10468609,60340.62384
4.242785545,150.4042623,3718.333006,19,26.76085834,57390.61877
2.887899738,321.0621235,1964.487104,5,26.04548792,65490.85016
3.677303451,358.8391233,2429.310959,2,20.26972025,89617.12526
4.518272981,165.02194,1678.086993,12,22.2411019,59169.4222
4.823322183,128.7143667,2921.428127,12,20.38607501,53309.10606
2.014757183,107.0915758,3936.943346,1,10.60012612,36591.1213
4.743056688,292.5914501,2810.479288,4,18.38429016,82685.70145
3.222407026,282.1282108,2073.442252,16,14.42705638,70028.08896
2.403855359,264.0092238,2943.452338,5,12.46060473,64614.49119
3.106975147,169.5841288,1368.762035,1,33.91801085,55705.25215
4.930114013,217.2717988,3665.977241,3,24.98399313,67572.70854
3.224163329,278.3429006,2509.251852,10,28.21640711,64758.16518
2.650630636,249.0300577,2348.049226,7,17.88409358,57497.11723
3.71690299,396.3356561,2757.594365,11,19.82867824,92094.53233
2.340509666,140.9319258,2874.351588,7,15.92309985,36900.91451
1.765521648,308.5433662,1215.327419,10,12.42414177,56503.34771
1.951079027,221.2956304,3047.851664,19,14.47579094,53898.37942
1.948160436,228.4598845,1725.795041,7,29.93785113,51617.3424
2.031659427,315.2793297,3141.857898,7,26.93864513,62255.9566
1.985895104,307.7308454,3467.604383,16,23.6732219,64572.28794
3.743061607,397.3767981,3411.875523,19,21.87724682,84885.10402
2.136580295,138.5182868,2657.502902,19,33.06085709,30229.48127
2.709835492,131.2328948,2560.509677,15,11.81837369,42234.12975
4.638759435,317.3016451,1428.627884,13,17.01502033,76120.09585
3.158865741,273.5160751,3326.038451,10,18.74844634,64772.2964
3.836452085,182.2482,1814.228141,6,29.56064531,58326.67371
2.103119549,123.8258107,2490.086268,15,34.8128655,37406.80467
2.173011566,125.6974749,1852.822279,12,16.01676287,23084.24886
1.643040157,368.2572624,1401.485089,14,31.85768335,67516.20675
2.091272721,157.5601974,2888.673091,15,30.76556901,46127.97238
2.475066187,197.0114686,1162.996104,8,15.61643494,54160.29741
2.119536695,167.9969207,3245.935702,2,19.9833145,39125.6931
1.810458868,206.4988917,1952.760386,18,20.24182173,47289.95348
1.922225549,120.8271528,1000.404079,19,34.45551671,29163.68715
3.112725688,255.7179373,2533.387418,4,14.52229753,60485.2461
2.222168014,120.2837691,1140.555726,9,29.97894928,35511.72063
2.774944514,340.1069523,1828.508673,16,18.35481785,70221.3383
3.261960448,170.1136246,3120.929462,14,28.27175864,55436.13672
3.9163819,262.0035744,1188.068865,7,20.50027511,70275.80093
1.637592489,364.0237263,3518.015477,14,24.45899408,66831.44948
4.297936396,295.2632107,1011.459768,13,30.81529433,81676.94337
3.697651363,259.887336,1740.471608,19,30.10413912,61522.27513
1.786156612,197.3001259,3222.712168,6,31.66057959,46888.68631
4.557525184,199.9005739,1948.810449,11,11.49043313,66254.51724
4.723053402,300.8460866,1305.677164,16,27.30126383,81756.20605
1.713772859,398.2418084,2080.701756,16,13.49968442,67717.23862
2.469071769,298.551757,1811.179859,9,20.3954642,56242.8109
4.321704479,267.3350252,3528.135706,18,23.71471038,71955.04531
4.118908916,319.1951531,1940.043753,13,20.06848712,69319.96554
2.145823568,239.5616837,3366.797415,10,22.9902919,52163.92857
2.232722632,118.0427028,3675.616434,1,34.91315772,46647.96067
2.79665236,268.6890448,2301.452259,17,13.38043284,60900.09348
3.195830448,387.2875854,3729.829432,6,26.88640113,74668.92716
3.6638917,152.5908827,2131.954162,11,19.90002416,50644.52749
2.791197738,307.0014672,3892.235249,1,13.32524497,67136.25073
3.118871506,160.2801066,1267.868574,19,13.96841908,36852.78706
4.116148283,260.7483053,3061.0578,17,33.73182766,71858.96736
1.62839121,129.0029349,2481.442121,5,31.99003742,33684.78537
2.383529305,235.1112809,2162.946416,9,32.67604901,53791.52616
3.996723551,326.8489987,2898.135636,19,34.7883194,79461.93125
4.633223932,204.2714573,3111.571275,14,15.20788475,59407.75466
3.290871047,299.4735173,1013.089809,4,18.88598343,71215.61875
3.362397198,338.6349882,1500.859266,19,26.73047575,71311.67118
1.87510204,378.1533458,3139.138152,2,22.0950635,71603.24918
3.065943284,170.3926246,2999.156241,4,20.45973833,55476.92443
3.364160433,219.7947747,3898.142515,7,18.94528123,64460.38217
2.348646763,145.724804,3283.113371,7,24.8445158,33281.50254
2.442351308,397.7450506,3852.318123,7,24.38983572,84042.01174
2.820494571,378.1002904,3107.621505,11,14.03644585,83580.27405
1.570249192,261.9871391,1894.156626,7,21.79349594,60714.22981
2.62727708,352.6099883,1316.094767,10,23.83679441,75914.91427
2.240068024,256.2873932,3345.47159,13,24.25717347,50457.12487
2.646240733,287.0757064,2932.447664,7,15.25267982,66271.97079
1.919167461,126.7373296,1144.558037,9,28.55678481,31338.77847
4.616845483,326.5811261,2080.151398,6,10.62997737,80332.28722
3.577573587,138.3140451,3870.399446,16,18.87079639,47453.77183
3.876858117,347.8202891,2501.203437,3,29.50531621,80788.55738
4.262099335,334.6084263,2298.187408,12,24.09732303,75973.05984
3.244547696,312.6234093,2373.098815,3,16.52906081,74814.64379
1.804221008,110.8481142,1626.648172,4,27.37382798,43192.98043
3.379872896,190.9385068,2106.121513,3,24.1847736,62874.23697
3.553943913,178.933771,2109.439768,17,29.90609024,56556.70996
4.10903816,208.0409222,1157.065061,5,28.37562965,69271.87157
3.010808412,126.292824,3302.702886,1,25.25269805,48619.26016
1.94653106,381.0873469,2249.513296,10,22.20444188,74929.11164
2.49321567,266.1406722,3466.53966,13,13.32955314,61325.91828
2.770788037,191.6572932,3551.044003,4,16.53332545,44119.16867
3.760710345,219.0944551,1635.982164,5,20.47748682,63109.26098
3.497724066,234.1607622,2972.060447,9,24.98248218,62094.35028
2.746338541,280.1783,2416.845412,7,22.84269638,64597.5373
4.952803371,254.7038283,3640.470214,13,17.20461315,70837.35344
3.620211868,375.817592,1647.222038,2,10.16160894,86078.32729
2.330293771,249.0890449,3033.439601,11,22.40598055,51373.65711
1.856238654,397.6474044,2823.256367,15,17.14064971,69464.28782
2.035006987,355.4274873,1885.904433,16,28.36520752,65539.99483
2.360852049,162.5531543,1409.802711,0,10.59865663,47630.36255
2.062384806,379.1785644,2954.919281,9,24.62069528,74069.9837
2.152984584,134.9099194,3215.792374,9,33.53685594,37653.74796
2.49783309,345.2349125,1946.882031,1,14.36023168,70364.34278
2.106807584,214.186988,2934.497812,8,21.79123727,49440.25139
4.638678986,363.3922961,2185.392723,12,12.2855498,94384.66042
1.78081811,360.417007,3139.62065,15,25.64204781,61602.00983
3.335789863,341.77762,1597.645825,17,23.76329201,77966.90961
2.936388894,337.0091309,3670.645008,18,20.18413811,72836.36021
4.938325159,191.4037417,1862.228789,11,23.03442554,60543.34125
1.892136158,124.2757849,2103.357963,7,32.41436646,44024.23218
2.892494597,220.8940536,1174.275856,16,14.90735756,54494.29916
4.893146516,152.0573545,1334.536637,14,10.56411279,52701.69216
4.529274941,308.4853267,2547.585708,9,31.54162212,72798.49852
4.359752248,203.829918,1802.77803,14,24.42792706,63284.62862
2.402659895,392.6830603,3506.440677,14,32.26646139,78451.93079
2.098106556,292.2916232,1044.080166,6,24.92363059,56770.46687
3.84025127,346.7441691,2137.282146,12,30.25402725,76553.57408
4.752815962,139.7574018,2012.03664,16,20.74183408,58326.64549
3.448670126,358.6043447,1057.982893,8,28.74649828,71713.76428
3.500644413,376.8271572,1373.105197,7,32.82603667,87339.82661
2.479926828,246.1185756,2240.928025,19,24.30307409,52948.88969
4.193225266,281.8758813,2478.593753,17,14.51962876,72419.37771
2.15465312,329.4429403,2212.869242,12,16.71994038,63214.04975
2.632877327,152.4515882,2592.813035,15,14.96611442,41776.03984
2.989027535,250.7698229,2785.395025,8,16.17142569,56216.15611
3.276636325,219.5989083,1029.771463,11,17.66038623,56068.29749
2.348434063,143.9121976,2392.285478,11,23.87834467,42425.41351
1.901928887,210.2603267,3890.497723,5,24.69979074,49824.96826
3.637170149,120.4516928,2557.09684,18,20.66249368,44673.39728
2.510206936,107.7435721,3032.626802,6,25.3855195,32977.00713
3.534333775,140.5498867,1935.591574,2,12.03937314,45064.43957
2.040269503,388.9345335,3321.974134,15,12.19470593,68358.70336
3.183990356,264.8588608,3318.764446,17,14.29573651,59057.21302
3.364063014,389.7466483,2563.888143,15,22.95193745,89406.51782
1.681382379,229.7493635,3928.04147,6,15.34986697,46516.76909
2.678114974,193.5448399,1376.650644,3,17.08211009,44852.48565
1.970451369,251.8425589,1050.842995,7,20.0078209,56389.50463
1.721812397,231.8535066,3310.474635,12,30.2966531,56685.35547
4.964860813,131.6994053,3421.466612,12,10.3465534,47356.48123
2.628238457,292.2478944,1360.621687,16,26.23447051,72817.92558
4.33456056,164.8114548,1796.748499,16,26.72191328,58043.2575
2.391242292,285.8763865,1052.65709,4,29.96639451,69793.41828
3.885259528,295.0603277,1879.925832,5,33.31882348,84330.97389
4.16079751,145.6074559,3319.425622,18,10.50344622,53194.36354
3.584735592,118.4048881,2553.881583,12,13.84459264,41980.89922
3.15051666,334.2284758,2044.28678,13,32.15428235,81216.09254
2.9414432,237.9401271,2115.217885,3,21.46296405,61369.7567
2.721038933,117.4491387,1004.060877,6,24.11476597,45340.83232
4.753352005,398.4598952,1899.401583,7,26.57568009,102636.8421
4.407167927,117.3341683,2939.376225,12,26.97666511,45379.02605
4.877594187,308.5105687,3922.583331,5,33.29351008,90334.46895
1.935040282,395.1036776,3541.182481,5,34.92373544,78094.3576
4.058036163,171.7540313,1070.784894,2,28.00393652,60075.2553
4.784191599,142.6748106,3695.681814,2,17.18053023,59101.26894
2.134315732,136.4154818,3349.59524,12,31.99381006,39306.06454
1.732736936,190.9825443,3341.128371,1,11.23052286,51008.497
4.093922273,130.3137433,2373.987277,15,15.77702132,40502.48099
3.510655896,307.6484025,2194.015879,5,32.43464294,67535.86663
4.446400719,118.6875394,1908.747186,7,16.40478786,40824.1926
1.989203318,252.8266384,1197.084577,7,15.51627649,58436.81253
4.283435592,399.0090562,1684.70609,5,13.45313233,87495.78779
2.20569562,344.1910809,1739.810905,13,31.47779394,70472.98479
2.0727958,284.5658315,2452.231209,2,22.50145648,61011.59724
2.074930293,191.8760862,3242.33322,9,26.87233008,42196.98194
4.351011521,287.1687509,2421.429485,2,15.9766596,80869.39728
3.828190272,258.1124392,1173.533348,11,28.95101053,67601.79172
3.330728987,227.8250152,3873.369403,16,29.00013862,58074.8814
2.755906694,139.213113,3828.172957,4,17.81495062,44466.29507
4.570201893,365.9812646,3355.568629,19,20.26706583,89516.99025
2.873557876,234.9353946,3973.983705,8,15.24225694,52003.58124
4.358098038,158.3867535,2633.446998,19,34.41402558,60338.78555
3.03697218,210.3278053,3888.305051,6,26.14006443,64262.91754
2.819305503,224.2389258,1226.815122,3,33.36359702,52258.44797
3.11937925,348.2613687,2097.042245,12,17.58463859,75802.69111
2.55482256,320.0843142,1676.143804,12,29.54727282,67016.47731
4.116632831,330.7914681,1587.499252,9,29.1464661,85378.096
3.259521365,103.3093793,1422.408847,17,27.2913913,32872.52042
2.312744433,224.8461995,2867.240925,16,34.14097438,60662.47514
4.648511006,244.4032455,3343.965567,19,19.8388834,60097.15963
2.843619275,105.757683,2734.895198,19,13.26793309,32048.14834
3.402435014,177.9439626,1440.888129,12,26.79272148,54726.84179
4.672652388,328.0869469,3433.37131,16,28.23274501,80023.14779
3.684832986,141.1329117,2907.864121,3,24.37651434,47303.63561
1.909143142,260.5930394,2164.497118,0,15.17044733,57031.12499
4.789412433,164.5605616,3022.390887,0,22.61139854,63725.52875
3.696978186,103.6362324,1779.714938,14,17.80474341,41170.86468
2.672169651,172.3604373,2035.576625,12,20.6866632,49797.14367
1.987452254,392.7621265,3752.457529,16,26.1304644,72030.70567
4.279088162,340.4611336,1871.513517,7,28.63036857,86621.12684
3.670254646,387.8729933,2409.964804,17,15.80561727,79882.83389
3.367113822,246.3562132,3670.423412,12,20.13313402,57437.29279
4.628624041,132.9208596,3123.164051,13,16.72903927,50985.14475
4.260090239,264.3878467,1186.609678,7,14.96579035,68115.46275
2.030862079,236.3132004,1441.909133,7,29.5846805,51524.31353
2.591027237,353.3071248,1023.524772,14,32.73131736,79510.8649
2.369711989,129.4247742,2892.765371,12,19.25580464,35560.89679
4.103812024,246.4723411,2343.020276,6,28.78197311,66808.00065
1.617363522,145.0145994,1402.824553,4,32.42488223,38779.66979
3.494613897,197.4027781,3873.802363,16,31.15310526,56799.23521
4.1686054,321.2071232,2588.979172,15,14.57033471,70358.76291
4.568679729,242.8054388,1725.679882,1,33.90729704,73736.13795
2.697286121,212.7664855,2501.810713,17,19.41691101,48386.2984
4.374400566,218.3428836,3038.860998,16,18.48101653,62015.49064
1.887211079,237.8340305,1228.717654,6,11.56078318,53271.12417
4.462583021,335.5049632,1824.111445,12,22.15434135,83442.87554
1.946210318,367.6254067,3420.896473,17,12.72534039,73036.21734
2.890505517,386.600406,2378.994611,13,16.21349552,77983.79576
4.29053378,336.0710159,2639.731426,17,17.92356554,88337.48464
2.024710996,194.6220687,2298.448007,12,30.22065809,43966.23343
2.302379883,306.4404118,1131.699828,10,31.88721626,61838.69227
4.027883989,231.2809372,1497.249339,15,17.56165794,64935.62334
4.020127878,176.4011866,2336.624916,16,31.46745303,63382.29841
3.744016715,352.2614738,1627.556396,7,31.43077343,76664.98752
3.928819556,111.5279047,1149.937086,18,29.11627376,43899.21152
3.399535552,370.5285976,3530.948992,19,13.66737785,74061.79415
2.381296706,238.4432394,3943.577587,14,27.25807117,55190.14767
2.709935977,291.160443,3379.428622,8,33.62560161,67694.71396
2.135592009,297.8061767,3561.354765,19,27.06351197,66771.95015
4.679576965,368.5353222,1725.931391,9,18.29042123,88798.58364
3.541871282,291.0009047,3881.880927,11,22.51448294,77296.42794
2.902979959,284.1800754,1590.777113,19,26.14312608,61219.14998
3.117020313,119.9956122,3854.289431,0,22.76426022,49774.60332
4.815491689,255.5224066,3984.457882,19,12.99882354,70876.77423
2.036729911,145.0507002,3135.168417,8,17.80160112,46451.49531
3.551804412,321.2301306,3943.431195,14,30.05990076,68262.74255
3.270610376,253.6665762,2708.619339,0,31.53545115,61973.78458
3.640089824,304.0683338,1778.62535,11,13.43250082,79991.21549
1.563385643,112.5018702,2310.987657,2,33.80966881,30776.78586
4.552433681,125.4376048,2780.682806,10,18.22056545,48533.90935
4.762413989,314.8970164,1219.244686,1,26.55784347,81448.25009
3.477966143,121.6253008,2867.029794,15,28.79562865,50164.31959
3.938277884,121.3770183,3943.53351,8,30.29865587,43955.64774
4.728747834,103.6325426,1570.322949,14,33.64374256,51601.18139
3.97533522,386.9504195,3377.785349,11,17.8229887,85481.95517
2.03388665,321.2525078,3723.696381,0,31.46266136,74644.93219
3.517009261,205.9754226,3831.104778,12,13.29217259,52521.62037
3.623502662,188.9606744,3880.406813,13,27.62602266,58186.26858
2.98445735,204.9109689,2564.378916,7,28.54944324,49894.53035
4.077554825,332.3960594,3931.923724,7,26.94308103,93846.99882
4.770284552,298.4111833,3271.930621,11,16.3078684,77571.66754
4.739489795,155.5586704,1485.014309,0,31.82607868,63216.26514
3.0779378,152.2328006,2430.700319,10,14.22146158,52984.68886
1.89633316,129.5186949,3154.993526,7,11.34086979,30567.94515
4.946944196,298.0908159,1742.020947,9,27.93662477,90914.87262
4.436143303,329.3117987,2921.845551,18,21.88689288,77954.16473
1.936319384,179.5139285,2999.801437,10,31.2274505,47685.26627
4.722946589,106.2834883,1488.099231,6,19.58492853,48554.34672
4.544637267,124.6515002,2695.255937,10,14.20696471,44110.44781
3.3159332,390.3580105,3314.880733,16,30.91105481,85883.39283
3.569464025,188.6334332,2496.686994,0,23.72274079,61724.66572
2.896509464,330.7669444,1036.30935,7,14.72989481,64364.42002
1.691665736,287.3990707,1027.115407,5,28.00959996,57723.57223
2.673190346,214.5818919,2071.088032,17,22.77784096,56773.19681
4.30998707,161.7061787,3778.582205,5,25.10782456,61703.7124
1.516212081,136.4159254,1686.030339,4,21.52245846,32541.49613
2.667247101,284.5038904,2903.091067,12,30.7177246,61482.84789
2.893590428,332.3901342,1666.227612,18,30.73906789,80935.93385
3.38088461,293.1712761,1965.009969,7,27.73472055,64247.16944
4.719494657,259.09064,3544.126269,8,12.63503443,72439.89787
2.71221098,112.585367,3186.584327,16,30.97134655,30581.38372
2.714336207,390.5466333,1286.197832,2,26.77532451,89168.72613
4.081254368,339.6142575,2286.106063,18,27.42560415,80017.64318
3.082762793,187.846611,1087.509291,10,19.07457101,51679.61769
2.28611688,393.9910988,2442.67044,16,31.9819889,91030.8764
3.083538306,280.5644769,2987.302035,18,28.13429001,61526.39471
1.992999571,274.7267975,1355.507871,1,12.81476166,66436.9501
2.117354453,324.4219538,1866.654817,7,20.19445086,63843.33581
3.244287205,343.5309364,2193.509877,18,32.15950905,74542.69239
2.966239073,296.9435822,3758.593074,6,11.17991754,79683.78925
4.701960654,138.4287239,3979.765046,16,34.03541549,55675.61738
2.768378647,201.4802518,1134.733897,5,26.97906421,46851.5909
3.532059226,378.4250921,3283.02377,18,25.78439944,83311.25698
3.712925008,167.3846836,2115.172199,5,16.76398141,52510.32418
1.545830598,211.6501072,2177.374559,1,16.21979472,47783.24332
3.822380802,229.6230649,3262.79492,5,33.55145549,66394.98646
2.123125884,231.8214969,3755.279296,4,17.45681136,63755.24694
4.863746111,283.8818747,3852.785784,18,29.38763242,80660.26682
2.020319547,382.9227513,2731.367758,19,19.82804496,65017.70893
2.951184433,172.2078135,2071.363478,3,13.48135177,49322.74012
1.798723838,136.4504129,3362.647258,16,10.26788244,26986.58562
4.989059881,159.241147,1753.00415,10,23.60643343,59642.90952
3.257682536,366.0774701,2692.222087,3,34.39447046,79680.53322
3.583847561,293.7432438,2075.735385,12,19.22840485,80344.84016
1.734767671,185.7720368,2969.893221,19,18.92980835,35232.19645
4.124861646,344.7840817,1721.196739,16,18.60229045,83294.16298
2.234669576,358.4109989,1574.778837,8,23.01359593,70304.61471
4.643190013,353.9543016,3754.71726,3,21.01662209,83857.67734
2.217988742,375.6779601,1305.411049,13,31.99786567,75626.51706
2.167407022,175.6723061,2517.873723,18,22.63801979,43157.33295
1.627923837,326.5125786,1662.558349,2,22.69394595,67436.78718
3.152234308,238.1618492,1116.78989,13,13.45928987,43694.03771
3.476943966,352.5995659,1108.056455,7,34.56848852,76089.62307
1.729980238,318.5472031,1525.665316,0,16.24932227,68234.71325
4.214346658,332.9342339,3600.311064,9,11.83410169,75209.40944
3.086510922,296.8485513,1847.436232,17,26.57865622,67732.79789
3.335365943,153.2286308,3851.377512,15,24.88415925,41288.8401
3.042669614,263.5080757,2744.866879,7,20.37864135,67007.60581
2.902670713,395.4009219,2309.842569,0,20.55480585,88858.11093
3.45874116,381.2164199,2740.266504,11,29.62659803,88226.57355
2.043340861,112.9521207,2550.095156,7,14.892816,37797.57043
2.136748457,149.4444447,3276.328761,15,30.50633297,47449.93898
4.516249674,139.518632,1847.488198,17,26.21867785,47184.40507
4.811404117,317.793973,2059.151175,3,20.47424434,81012.24422
2.806582607,345.335599,3682.282908,5,21.45071541,79460.73561
2.447606356,164.0534099,3839.369539,11,16.41618018,48143.46478
3.753998401,251.7558079,3677.674682,8,28.80285832,64765.75182
2.930569599,352.2109084,2258.343982,14,22.82186856,70442.23563
1.588852245,319.8404634,3341.096509,15,18.02136357,55609.45979
